date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:04	145/145	---M--	200	added ('OK')	image/png	etag:%2258521a76-91%22	https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/images/overlay.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/smart-youtube/themes/theme1/images/overlay.png	(from https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/colorbox.css?ver=5.8.3)
23:14:05	1249/1249	---M--	200	added ('OK')	image/png	etag:%2258521a76-4e1%22	https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/images/controls.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/smart-youtube/themes/theme1/images/controls.png	(from https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/colorbox.css?ver=5.8.3)
23:14:05	112/112	---M--	200	added ('OK')	image/png	etag:%2258521a76-70%22	https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/images/border.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/smart-youtube/themes/theme1/images/border.png	(from https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/colorbox.css?ver=5.8.3)
23:14:05	157/157	---M--	200	added ('OK')	image/png	etag:%2258521a76-9d%22	https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/images/loading_background.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/smart-youtube/themes/theme1/images/loading_background.png	(from https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/colorbox.css?ver=5.8.3)
23:14:06	9427/9427	---M--	200	added ('OK')	image/gif	etag:%2258521a76-24d3%22	https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/images/loading.gif	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/smart-youtube/themes/theme1/images/loading.gif	(from https://www.gottwalsbooks.com/wp-content/plugins/smart-youtube//themes/theme1/colorbox.css?ver=5.8.3)
23:14:06	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226202a357-11497%22	https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont3295.eot	(from https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/css/fontawesome.css?ver=4.4.0)
23:14:07	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226202a357-11497%22	https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfontd41d.eot	(from https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/css/fontawesome.css?ver=4.4.0)
23:14:07	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%226202a357-10440%22	https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont3295.woff2	(from https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/css/fontawesome.css?ver=4.4.0)
23:14:08	83588/83588	---M--	200	added ('OK')	font/woff	etag:%226202a357-14684%22	https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont3295.woff	(from https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/css/fontawesome.css?ver=4.4.0)
23:14:08	142072/142072	---M--	200	added ('OK')	application/octet-stream	etag:%226202a357-22af8%22	https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont3295.ttf	(from https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/css/fontawesome.css?ver=4.4.0)
23:14:08	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226202a357-59430%22	https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont.svg?v=4.5.0	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/fonts/fontawesome-webfont3295.svg	(from https://www.gottwalsbooks.com/wp-content/plugins/slideshow-gallery/views/default/css/fontawesome.css?ver=4.4.0)
23:14:09	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:09%20GMT	https://www.gottwalsbooks.com/about/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/h1	(from https://www.gottwalsbooks.com/about/)
23:14:09	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:09%20GMT	https://www.gottwalsbooks.com/about/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/h2	(from https://www.gottwalsbooks.com/about/)
23:14:10	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:10%20GMT	https://www.gottwalsbooks.com/about/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/h3	(from https://www.gottwalsbooks.com/about/)
23:14:10	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:10%20GMT	https://www.gottwalsbooks.com/about/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/h4	(from https://www.gottwalsbooks.com/about/)
23:14:10	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:10%20GMT	https://www.gottwalsbooks.com/about/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/.sf-menu%20a	(from https://www.gottwalsbooks.com/about/)
23:14:11	11513/11513	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:11%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/pages/247	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/pages/247.json	(from https://www.gottwalsbooks.com/about/)
23:14:11	2417/2417	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:11%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fabout%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed6498.json	(from https://www.gottwalsbooks.com/about/)
23:14:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:14:11%20GMT	https://www.gottwalsbooks.com/?p=247	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index8cf0.html	(from https://www.gottwalsbooks.com/about/)
23:14:12	2524/2524	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:14:12%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fabout%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embeda742	(from https://www.gottwalsbooks.com/about/)
23:14:12	23544/23544	---M--	200	added ('OK')	image/png	etag:%2258521a74-5bf8%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/07/bbb-ab-seal-web-300x119.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/07/bbb-ab-seal-web-300x119.png	(from https://www.gottwalsbooks.com/about/)
23:14:12	13124/13124	---M--	200	added ('OK')	image/jpeg	etag:%2258521a74-3344%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/07/aba-logo-web-139x156.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/07/aba-logo-web-139x156.jpg	(from https://www.gottwalsbooks.com/about/)
23:14:13	31650/31650	---M--	200	added ('OK')	image/png	etag:%2258521a74-7ba2%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/07/robins-regional-chamber-of-commerce-logo-web-300x96.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/07/robins-regional-chamber-of-commerce-logo-web-300x96.png	(from https://www.gottwalsbooks.com/about/)
23:14:13	29696/29696	---M--	200	added ('OK')	image/jpeg	etag:%2258521a74-7400%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/07/gaba-georgia-antiquarian-booksellers-association.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/07/gaba-georgia-antiquarian-booksellers-association.jpg	(from https://www.gottwalsbooks.com/about/)
23:14:13	6882/6882	---M--	200	added ('OK')	image/jpeg	etag:%2258521a75-1ae2%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/07/siba_logo-156x156.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/07/siba_logo-156x156.jpg	(from https://www.gottwalsbooks.com/about/)
23:14:13	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:13%20GMT	https://www.gottwalsbooks.com/about/community-involvement/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/community-involvement/h1	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:14	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:14%20GMT	https://www.gottwalsbooks.com/about/community-involvement/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/community-involvement/h2	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:14	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:14%20GMT	https://www.gottwalsbooks.com/about/community-involvement/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/community-involvement/h3	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:14	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:14%20GMT	https://www.gottwalsbooks.com/about/community-involvement/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/community-involvement/h4	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:15	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:15%20GMT	https://www.gottwalsbooks.com/about/community-involvement/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/about/community-involvement/.sf-menu%20a	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:15	13367/13367	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:15%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/pages/13879	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/pages/13879.json	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:15	2638/2638	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:15%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fabout%2Fcommunity-involvement%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed191e.json	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:14:16%20GMT	https://www.gottwalsbooks.com/?p=13879	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index2a68.html	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:16	2743/2743	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:14:16%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fabout%2Fcommunity-involvement%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embedc56e	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:16	12946/12946	---M--	200	added ('OK')	image/png	etag:%2259aea720-3292%22	https://www.gottwalsbooks.com/wp-content/uploads/2017/09/CCSlogo-300x86.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2017/09/CCSlogo-300x86.png	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:17	16885/16885	---M--	200	added ('OK')	image/png	etag:%2259b04e71-41f5%22	https://www.gottwalsbooks.com/wp-content/uploads/2017/09/CaringSolutionsLogo-v2-300x57.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2017/09/CaringSolutionsLogo-v2-300x57.png	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:17	31037/31037	---M--	200	added ('OK')	image/png	etag:%2259b04df7-793d%22	https://www.gottwalsbooks.com/wp-content/uploads/2017/09/CFCAlogo-v2.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2017/09/CFCAlogo-v2.png	(from https://www.gottwalsbooks.com/about/community-involvement/)
23:14:17	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:17%20GMT	https://www.gottwalsbooks.com/books/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/books/h1	(from https://www.gottwalsbooks.com/books/)
23:14:18	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:18%20GMT	https://www.gottwalsbooks.com/books/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/books/h2	(from https://www.gottwalsbooks.com/books/)
23:14:18	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:18%20GMT	https://www.gottwalsbooks.com/books/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/books/h3	(from https://www.gottwalsbooks.com/books/)
23:14:18	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:18%20GMT	https://www.gottwalsbooks.com/books/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/books/h4	(from https://www.gottwalsbooks.com/books/)
23:14:19	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:19%20GMT	https://www.gottwalsbooks.com/books/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/books/.sf-menu%20a	(from https://www.gottwalsbooks.com/books/)
23:14:19	23735/23735	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:19%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/pages/991	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/pages/991.json	(from https://www.gottwalsbooks.com/books/)
23:14:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:14:19%20GMT	https://www.gottwalsbooks.com/?p=991	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index652e.html	(from https://www.gottwalsbooks.com/books/)
23:14:19	2689/2689	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:19%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fbooks%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embeddb5d.json	(from https://www.gottwalsbooks.com/books/)
23:14:20	2829/2829	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:14:20%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fbooks%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed8ec6	(from https://www.gottwalsbooks.com/books/)
23:14:20	91875/91875	---M--	200	added ('OK')	image/jpeg	etag:%2258521a32-166e3%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-img4.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-img4.jpg	(from https://www.gottwalsbooks.com/books/)
23:14:20	178661/178661	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-2b9e5%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-img3.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-img3.jpg	(from https://www.gottwalsbooks.com/books/)
23:14:20	173662/173662	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-2a65e%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-img1.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-img1.jpg	(from https://www.gottwalsbooks.com/books/)
23:14:20	136761/136761	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-21639%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-7917.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-7917.jpg	(from https://www.gottwalsbooks.com/books/)
23:14:20	131253/131253	---M--	200	added ('OK')	image/jpeg	etag:%2258521a32-200b5%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-0813.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-0813.jpg	(from https://www.gottwalsbooks.com/books/)
23:14:21	169029/169029	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-29445%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-7927.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/books-slideshow-7927.jpg	(from https://www.gottwalsbooks.com/books/)
23:14:21	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:21%20GMT	https://www.gottwalsbooks.com/kids/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/kids/h1	(from https://www.gottwalsbooks.com/kids/)
23:14:21	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:21%20GMT	https://www.gottwalsbooks.com/kids/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/kids/h2	(from https://www.gottwalsbooks.com/kids/)
23:14:22	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:22%20GMT	https://www.gottwalsbooks.com/kids/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/kids/h3	(from https://www.gottwalsbooks.com/kids/)
23:14:22	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:22%20GMT	https://www.gottwalsbooks.com/kids/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/kids/h4	(from https://www.gottwalsbooks.com/kids/)
23:14:22	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:22%20GMT	https://www.gottwalsbooks.com/kids/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/kids/.sf-menu%20a	(from https://www.gottwalsbooks.com/kids/)
23:14:23	22771/22771	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:23%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/pages/374	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/pages/374.json	(from https://www.gottwalsbooks.com/kids/)
23:14:23	2589/2589	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:23%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fkids%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embedceb1.json	(from https://www.gottwalsbooks.com/kids/)
23:14:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:14:23%20GMT	https://www.gottwalsbooks.com/?p=374	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index9222.html	(from https://www.gottwalsbooks.com/kids/)
23:14:23	2725/2725	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:14:23%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fkids%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed1a87	(from https://www.gottwalsbooks.com/kids/)
23:14:23	5371/5371	---M--	200	added ('OK')	image/png	etag:%2258521a75-14fb%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/06/kids-page-callout.png	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/06/kids-page-callout.png	(from https://www.gottwalsbooks.com/kids/)
23:14:24	105031/105031	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-19a47%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-6.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-6.jpg	(from https://www.gottwalsbooks.com/kids/)
23:14:24	126270/126270	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-1ed3e%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-5.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-5.jpg	(from https://www.gottwalsbooks.com/kids/)
23:14:24	133412/133412	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-20924%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-8.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-8.jpg	(from https://www.gottwalsbooks.com/kids/)
23:14:24	143703/143703	---M--	200	added ('OK')	image/jpeg	etag:%2258521a33-23157%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-7.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-7.jpg	(from https://www.gottwalsbooks.com/kids/)
23:14:25	91602/91602	---M--	200	added ('OK')	image/jpeg	etag:%2258521a32-165d2%22	https://www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-4.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/slideshow-gallery/kids-images-4.jpg	(from https://www.gottwalsbooks.com/kids/)
23:14:25	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:25%20GMT	https://www.gottwalsbooks.com/trade-and-sell/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/trade-and-sell/h1	(from https://www.gottwalsbooks.com/trade-and-sell/)
23:14:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:26%20GMT	https://www.gottwalsbooks.com/trade-and-sell/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/trade-and-sell/h2	(from https://www.gottwalsbooks.com/trade-and-sell/)
23:14:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:26%20GMT	https://www.gottwalsbooks.com/trade-and-sell/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/trade-and-sell/h3	(from https://www.gottwalsbooks.com/trade-and-sell/)
23:14:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:26%20GMT	https://www.gottwalsbooks.com/trade-and-sell/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/trade-and-sell/h4	(from https://www.gottwalsbooks.com/trade-and-sell/)
23:14:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:14:26%20GMT	https://www.gottwalsbooks.com/trade-and-sell/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/trade-and-sell/.sf-menu%20a	(from https://www.gottwalsbooks.com/trade-and-sell/)
23:14:27	11235/11235	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:27%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/pages/376	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/pages/376.json	(from https://www.gottwalsbooks.com/trade-and-sell/)
23:14:27	2757/2757	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:14:27%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Ftrade-and-sell%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed2262.json	(from https://www.gottwalsbooks.com/trade-and-sell/)
